"","simrun","agent","oracle","performance"
"49","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.697289702163864,-0.409160610026878,0.288129092136986
"50","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.68829797462011,1.68829797462011,0
"51","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.521485163288804,0.531483020712178,0.00999785742337356
"52","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.768172928741364,-0.398135488275876,0.370037440465488
"53","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.24700632481894,1.24700632481894,0
"54","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.07244800329843,1.07244800329843,0
"55","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.61241284064573,1.61241284064573,0
"56","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0146735220895622,0.0573385017019591,0.0720120237915213
"57","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.05029247048563,1.06340241673712,0.0131099462514972
"58","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.350210501194624,-0.00105225881220801,0.349158242382416
"59","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.311766518323786,-0.0638875020125878,0.247879016311199
"60","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0495477000493649,0.12801405959256,0.177561759641925
"61","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.629951551834241,0.630234591811175,0.000283039976934907
"62","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.56593488936664,0.566689484898799,0.000754595532158731
"63","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.903446500310219,0.903446500310219,0
"64","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.471286681929766,-0.0607920309594381,0.410494650970328
"65","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.64926532839231,1.64926532839231,0
"66","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.501529004835646,0.525576826830976,0.0240478219953298
"67","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.614975650388364,0.615589515738103,0.000613865349738507
"68","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.830655901621056,0.830655901621056,0
"69","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.05061698168332,1.05061698168332,0
"70","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.04672026027844,1.05056879371771,0.00384853343926705
"71","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0566077955591065,0.0867426436571523,0.143350439216259
"72","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.671747759246649,0.671747759246649,0
"73","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.0612632500445,1.0612632500445,0
"74","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.886405169328873,0.886405169328873,0
"75","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.864098238338771,0.86450601331923,0.000407774980458742
"76","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.557339912064208,0.559010542606073,0.00167063054186489
"77","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.256524813163702,0.28717894080637,0.0306541276426679
"78","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.20293409510616,1.20293409510616,0
"79","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.558249440346131,-0.293259038626407,0.264990401719724
"80","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.890956662762145,0.891255930264688,0.000299267502542833
"81","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.378683018452643,0.403435341841288,0.024752323388645
"82","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.606229622716081,-0.429870937649281,0.1763586850668
"83","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.36821299757164,1.36821299757164,0
"84","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.948200580347839,0.948200580347839,0
"85","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.72215384226267,1.72215384226267,0
"86","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0385261825308745,0.0935424932239088,0.132068675754783
"87","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.846396770976523,0.861351431820561,0.0149546608440378
"88","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.02246262718493,0.157585624505407,0.135122997320477
"89","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.301960995453554,-0.134541868852773,0.167419126600781
"90","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.368506262732593,0.379613742380942,0.0111074796483486
"91","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.852388774993089,0.852388774993089,0
"92","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.170182898807329,0.235707236954996,0.0655243381476675
"93","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.115128474668497,0.084807753119631,0.199936227788128
"94","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.821555952212797,-0.311512218351749,0.510043733861047
"95","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.619055461291795,0.622257049063152,0.0032015877713566
"96","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.211801642144765,-0.139726072523743,0.0720755696210221
"97","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.584882168617426,0.585219983013199,0.00033781439577274
"98","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.756374107209031,0.756868409678528,0.000494302469497221
"99","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.257355237909441,0.299105342145783,0.0417501042363419
"100","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.791111879514233,0.791111879514233,0
"101","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.488425769331271,0.50173509261822,0.0133093232869486
"102","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.92675552716791,0.92675552716791,0
"103","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.19097801678045,1.19097801678045,0
"104","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.906211379812495,0.906515638863014,0.000304259050519451
"105","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.18508142632561,1.18508142632561,0
"106","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.02220153844979,1.02220153844979,0
"107","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-1.08217907645512,-0.719103436807495,0.363075639647625
"108","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.441945144167452,-0.0632509015353659,0.378694242632086
"109","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.473543693125291,0.481121101287243,0.00757740816195163
"110","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.173312245608166,0.102748808048617,0.276061053656783
"111","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.40586341705385,0.422128925483818,0.0162655084299681
"112","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.20450443538545,1.20450443538545,0
"113","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.69586088161439,1.69586088161439,0
"114","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.12016704317289,1.1222065377638,0.00203949459090103
"115","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",2.01880753430721,2.01880753430721,0
"116","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.584906370329596,0.584906370329596,0
"117","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.275482870469638,0.315163864971541,0.0396809945019035
"118","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.56065497286237,0.586418176522451,0.0257632036600808
"119","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.203999581810697,0.254936351743652,0.0509367699329549
"120","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.05974216946542,1.05974216946542,0
"121","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.692594180208263,0.692594180208263,0
"122","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.472752673616526,0.473781413338351,0.00102873972182432
"123","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.673651253650789,0.673651253650789,0
"124","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.696290650682953,-0.318187008120971,0.378103642561982
"125","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.23909988124758,1.2411533959528,0.00205351470521342
"126","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.2431173727761,0.260174828003109,0.0170574552270093
"127","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0108831949412002,0.0521914642873142,0.0630746592285144
"128","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.809943450653516,0.809943450653516,0
"129","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.652489923682437,0.652489923682437,0
"130","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.526415483463007,0.55728479191086,0.0308693084478532
"131","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.279732442547258,-0.162116311654,0.117616130893258
"132","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.743329483335131,0.743329483335131,0
"133","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.09767471593193,1.09767471593193,0
"134","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.892050260430283,0.892050260430283,0
"135","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.419995775854476,0.460150733018081,0.0401549571636053
"136","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.689030150773426,0.689030150773426,0
"137","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.36194301241849,-0.125445104057441,0.236497908361049
